"","CustomerID","Region","TownSize","Gender","Age","EducationYears","JobCategory","UnionMember","EmploymentLength","Retired","HHIncome","DebtToIncomeRatio","CreditDebt","OtherDebt","LoanDefault","MaritalStatus","HouseholdSize","NumberPets","NumberCats","NumberDogs","NumberBirds","HomeOwner","CarsOwned","CarOwnership","CarBrand","CarValue","CommuteTime","PoliticalPartyMem","Votes","CreditCard","CardTenure","CardItemsMonthly","CardSpendMonth","ActiveLifestyle","PhoneCoTenure","VoiceLastMonth","VoiceOverTenure","EquipmentRental","EquipmentLastMonth","EquipmentOverTenure","CallingCard","WirelessData","DataLastMonth","DataOverTenure","Multiline","VM","Pager","Internet","CallerID","CallWait","CallForward","ThreeWayCalling","EBilling","TVWatchingHours","OwnsPC","OwnsMobileDevice","OwnsGameSystem","OwnsFax","NewsSubscriber","HHIncome_2","CarValue_2","CardSpendMonth_2","VoiceLastMonth_2","VoiceOverTenure_2","EquipmentLastMonth_2","EquipmentOverTenure_2","DataLastMonth_2","DataOverTenure_2","TotalDebt","TotalLastMonth","TotalTenure","TotalDebtLog","TotalLastMonthLog","TotalTenureLog","HHIncome_2Log","CarValue_2Log","CardSpendMonth_2Log","VoiceLastMonth_2Log","VoiceOverTenure_2Log","CreditDebtLog","OtherDebtLog","EmploymentLengthLog","DebtToIncomeRatioLog","CardTenureLog","EquipmentLastMonth_2Log","EquipmentOverTenure_2Log","DataLastMonth_2Log","DataOverTenure_2Log"
"3362","0764-VXLXJM-XSA",2,3,0,66,17,3,0,11,0,"$ 34,000.00",9.3,1.037136,2.124864,0,1,1,2,2,0,0,0,1,1,1,"$ 20,300.00",24,0,1,2,17,8,"$ 2,116.20",0,42,"$ 22.35","$ 286.05",1,"$ 35.10","$ 1,400.40",1,0,"$ -","$ -",1,1,1,3,0,1,0,1,0,17,1,1,1,0,1,34000,20300,2116,22,286,35,1400,36,1270,3.162,93,2956,1.15120473878728,4.53259949315326,7.99159228206809,10.4341158035983,9.91837616502988,7.65728279297819,3.09104245335832,5.65599181081985,0.036463068189287,0.753707800328293,2.39789527279837,2.23001440015921,2.83321334405622,3.55534806148941,7.24422751560335,3.58351893845611,7.14677217945264
"3363","3728-ELNOUE-F95",3,1,1,26,16,1,0,4,0,"$ 34,000.00",24.2,3.241832,4.986168,1,1,1,15,0,0,0,1,2,0,1,"$ 16,100.00",18,0,1,1,1,9,"$ 2,159.00",1,3,"$ 6.30","$ 5.50",1,"$ 45.85","$ 97.80",1,1,"$ 27.25","$ 45.60",0,1,1,3,1,0,0,1,1,9,1,1,1,1,0,34000,16100,2159,6,5,45,97,27,45,8.228,78,147,2.10754297179071,4.35670882668959,4.99043258677874,10.4341158035983,9.68657455097255,7.67740043051481,1.79175946922805,1.6094379124341,1.17613860210651,1.60666767887789,1.38629436111989,3.18635263316264,0,3.80666248977032,4.57471097850338,3.29583686600433,3.80666248977032
"3364","9062-KQMRAP-J7W",3,1,0,73,15,4,0,13,1,"$ 15,000.00",6.2,0.48081,0.44919,0,1,1,4,4,0,0,1,1,1,0,"$ 7,500.00",23,0,0,1,27,8,"$ 2,051.50",0,59,"$ 31.05","$ 592.10",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,15000,7500,2051,31,592,36,1153,36,1270,0.93,103,3015,-0.0725706928348355,4.63472898822964,8.01135510916129,9.61580548008435,8.9226582995244,7.62608275807238,3.43398720448515,6.38350663488401,-0.732283097308543,-0.8003093181644,2.56494935746154,1.82454929205105,3.29583686600433,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3365","8006-BSCFTL-M67",5,4,1,59,9,1,0,15,0,"$ 38,000.00",5.1,0.563958,1.374042,0,1,1,2,0,2,0,0,1,1,1,"$ 21,700.00",25,1,0,4,6,8,"$ 1,930.90",0,21,"$ 25.05","$ 168.45",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,38000,21700,1930,25,168,36,1153,36,1270,1.938,97,2591,0.661656513468574,4.57471097850338,7.85979918056211,10.5453414387085,9.98506753952855,7.56527528189893,3.2188758248682,5.12396397940326,-0.57277549834207,0.317756761018565,2.70805020110221,1.62924053973028,1.79175946922805,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3366","7724-HHDWBZ-JJB",2,5,0,51,13,2,1,23,0,"$ 173,000.00",15.4,8.898428,17.743572,1,1,1,0,0,0,0,1,2,1,0,"$ 87,400.00",30,0,0,1,17,7,"$ 4,124.70",0,55,"$ 40.50","$ 750.65",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,1,0,1,0,15,1,1,0,0,1,173000,87400,4124,40,750,36,1153,36,1270,26.642,112,3173,3.28248891792927,4.71849887129509,8.06243279158319,12.0610468734799,11.3782505616436,8.32457884513685,3.68887945411394,6.62007320653036,2.18587463192383,2.87602330948752,3.13549421592915,2.73436750941958,2.83321334405622,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3367","3546-UTPAXN-X8O",3,2,1,36,10,4,0,5,0,"$ 38,000.00",2,0.48108,0.27892,0,0,2,0,0,0,0,0,2,1,0,"$ 19,400.00",24,1,1,2,18,7,"$ 1,233.00",0,44,"$ 33.30","$ 442.30",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,1,1,0,0,0,0,17,1,1,0,0,0,38000,19400,1233,33,442,36,1153,36,1270,0.76,105,2865,-0.27443684570176,4.65396035015752,7.96032362914884,10.5453414387085,9.87302834505142,7.11720550316434,3.49650756146648,6.0913098820777,-0.731721702539721,-1.27683027662933,1.6094379124341,0.693147180559945,2.89037175789616,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3368","3677-VWKKLE-HH0",4,1,0,71,14,4,1,8,1,"$ 10,000.00",8.4,0.39732,0.44268,0,1,1,1,1,0,0,1,3,1,0,"$ 6,700.00",19,1,1,2,30,10,"$ 1,733.60",0,52,"$ 49.35","$ 903.25",0,"$ -","$ -",1,0,"$ -","$ -",1,1,1,0,1,1,1,1,1,23,0,0,1,0,0,10000,6700,1733,49,903,36,1153,36,1270,0.84,121,3326,-0.174353387144778,4.79579054559674,8.10952565975287,9.21034037197618,8.80986280537906,7.45760928971561,3.89182029811063,6.80572255341699,-0.923013277634982,-0.814908117585552,2.07944154167984,2.12823170584927,3.40119738166216,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3369","2799-BEWBQK-VY7",1,1,1,49,15,4,0,7,0,"$ 26,000.00",4.5,0.27378,0.89622,0,1,1,6,1,3,2,1,2,1,0,"$ 13,000.00",21,1,0,1,5,12,"$ 3,685.00",1,8,"$ 8.85","$ 20.95",1,"$ 25.95","$ 187.45",0,0,"$ -","$ -",0,1,0,1,0,0,0,0,0,16,1,1,1,0,0,26000,13000,3685,8,20,25,187,36,1270,1.17,69,1477,0.157003748809665,4.23410650459726,7.29776828253138,10.1658518170036,9.47270463644367,8.21202580462344,2.07944154167984,2.99573227355399,-1.29543041481477,-0.109569360431881,1.94591014905531,1.50407739677627,1.6094379124341,3.2188758248682,5.23110861685459,3.58351893845611,7.14677217945264
"3370","6843-PTAEZC-KH5",1,1,0,69,9,2,0,31,1,"$ 13,000.00",18.1,0.482365,1.870635,0,1,1,0,0,0,0,0,2,0,1,"$ 5,200.00",22,1,0,4,35,12,"$ 2,000.60",1,67,"$ 61.95","$ 1,409.95",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,1,0,0,0,0,0,24,1,0,0,0,1,13000,5200,2000,61,1409,36,1153,36,1270,2.353,133,3832,0.855691109745226,4.89034912822175,8.25114213909075,9.47270463644367,8.55641390456952,7.60090245954208,4.11087386417331,7.25063551189868,-0.729054190098503,0.62627794541742,3.43398720448515,2.89591193827178,3.55534806148941,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3371","4101-DXRUVN-QDO",1,2,0,35,19,3,1,2,0,"$ 26,000.00",15,0.8931,3.0069,0,1,2,6,0,0,1,0,2,1,0,"$ 15,700.00",22,1,1,2,5,16,"$ 4,422.10",1,11,"$ 26.55","$ 98.70",1,"$ 27.60","$ 261.45",0,0,"$ -","$ -",0,1,0,4,0,0,1,0,0,21,1,1,1,0,0,26000,15700,4422,26,98,27,261,36,1270,3.9,89,1629,1.3609765531356,4.48863636973214,7.39572160860205,10.1658518170036,9.6614159913364,8.39434736141739,3.25809653802148,4.58496747867057,-0.113056722292297,1.10090964771679,0.693147180559945,2.70805020110221,1.6094379124341,3.29583686600433,5.56452040732269,3.58351893845611,7.14677217945264
"3372","3473-SOLGJV-00C",5,5,1,43,14,2,0,16,0,"$ 60,000.00",2.5,0.672,0.828,0,1,3,1,1,0,0,1,4,1,0,"$ 35,400.00",32,1,1,1,21,10,"$ 2,108.20",1,53,"$ 72.30","$ 1,293.40",1,"$ 54.60","$ 2,761.30",1,1,"$ 64.95","$ 3,440.20",1,1,1,4,1,1,1,1,1,19,1,1,1,1,1,60000,35400,2108,72,1293,54,2761,64,3440,1.5,190,7494,0.405465108108164,5.24702407216049,8.92185797935363,11.0020998412042,10.4744670991219,7.65349490966125,4.27666611901606,7.16472037877186,-0.397496938458987,-0.188742124596877,2.77258872223978,0.916290731874155,3.04452243772342,3.98898404656427,7.92334821193015,4.15888308335967,8.14322675036744
"3373","3685-RKLHCZ-VBR",2,1,0,59,19,4,0,1,0,"$ 55,000.00",3.6,0.87912,1.10088,0,1,1,2,2,0,0,1,3,1,0,"$ 30,000.00",31,0,1,1,13,11,"$ 1,692.30",0,40,"$ 19.80","$ 292.40",0,"$ -","$ -",1,1,"$ 38.10","$ 1,422.20",1,1,1,0,1,1,1,1,1,22,1,1,1,0,1,55000,30000,1692,19,292,36,1153,38,1422,1.98,93,2867,0.683096844706444,4.53259949315326,7.96102146588337,10.9150884642146,10.3089526606443,7.43366654016617,2.94443897916644,5.67675380226828,-0.128833871843468,0.0961098599748893,0,1.28093384546206,2.56494935746154,3.58351893845611,7.05012252026906,3.63758615972639,7.25981961036319
"3374","1342-QFNQIM-23L",1,1,1,61,19,1,1,20,0,"$ 211,000.00",12.2,10.2968,15.4452,0,0,2,1,1,0,0,1,3,1,0,"$ 86,800.00",18,0,0,2,36,8,"$ 2,620.30",1,71,"$ 73.80","$ 1,721.70",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,0,0,0,0,0,0,17,0,0,0,0,1,211000,86800,2620,73,1721,36,1153,36,1270,25.742,145,4144,3.24812389922719,4.97673374242057,8.32941678393932,12.2596134124582,11.3713619006484,7.87092959675514,4.29045944114839,7.45066079621154,2.33183316735303,2.7372982754612,2.99573227355399,2.50143595173921,3.58351893845611,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3375","6352-DYVEHV-71L",2,2,0,19,14,4,0,0,0,"$ 27,000.00",5.6,0.399168,1.112832,1,0,4,0,0,0,0,1,2,1,0,"$ 13,400.00",31,0,1,0,1,9,"$ 2,831.50",1,8,"$ 13.35","$ 34.20",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,1,1,0,1,0,19,0,0,0,0,1,27000,13400,2831,13,34,36,1153,36,1270,1.512,85,2457,0.413433277757341,4.44265125649032,7.80669637252118,10.2035921449865,9.503009985939,7.9483852851119,2.56494935746154,3.52636052461616,-0.91837289807848,0.10690811750408,-Inf,1.7227665977411,0,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3376","1732-SROHZO-4M3",3,4,0,19,14,4,1,0,0,"$ 32,000.00",10.9,2.19744,1.29056,0,0,4,0,0,0,0,0,2,1,0,"$ 13,700.00",25,0,0,1,1,7,"$ 682.50",1,12,"$ 15.00","$ 53.15",1,"$ 39.15","$ 468.25",1,1,"$ 27.00","$ 303.00",1,0,0,2,1,0,1,1,0,19,1,1,1,0,0,32000,13700,682,15,53,39,468,27,303,3.488,81,824,1.24932850604673,4.39444915467244,6.71417052990947,10.3734911817819,9.52515111181622,6.52502965784346,2.70805020110221,3.97029191355212,0.787293046450174,0.255076232702866,-Inf,2.3887627892351,0,3.66356164612965,6.14846829591765,3.29583686600433,5.71373280550937
"3377","8969-BHASJX-00S",2,1,1,26,17,3,0,0,0,"$ 25,000.00",6.5,0.80925,0.81575,1,0,4,0,0,0,0,1,3,1,0,"$ 10,600.00",21,0,1,0,8,13,"$ 3,664.90",1,38,"$ 32.85","$ 423.15",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,25000,10600,3664,32,423,36,1153,36,1270,1.625,104,2846,0.485507815781701,4.64439089914137,7.9536697786498,10.1266311038503,9.26860928010016,8.20631072579402,3.46573590279973,6.04737217904628,-0.211647386175783,-0.203647343508707,-Inf,1.87180217690159,2.07944154167984,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3378","3065-QLYUQA-N40",3,1,1,60,18,5,0,11,0,"$ 101,000.00",23.3,5.906783,17.626217,0,0,2,1,0,1,0,1,1,1,1,"$ 44,500.00",17,0,1,0,38,16,"$ 15,975.20",0,70,"$ 59.85","$ 1,389.85",1,"$ 34.45","$ 2,355.75",1,0,"$ -","$ -",1,0,0,1,0,0,0,0,1,25,1,1,1,0,1,101000,44500,15975,59,1389,34,2355,36,1270,23.533,129,5014,3.15840369142482,4.85981240436167,8.51998927871824,11.5228757958234,10.7032444681543,9.67878027924574,4.07753744390572,7.23633934275434,1.77610135157447,2.86938739595991,2.39789527279837,3.14845336057165,3.63758615972639,3.52636052461616,7.76429600645052,3.58351893845611,7.14677217945264
"3379","0460-LSSVSY-KRB",1,3,0,32,19,4,1,0,0,"$ 30,000.00",4,0.5064,0.6936,1,0,4,3,0,0,0,1,2,1,0,"$ 12,200.00",25,1,1,0,14,11,"$ 3,111.20",1,35,"$ 36.30","$ 400.20",1,"$ 60.70","$ 2,014.45",1,1,"$ 63.45","$ 2,184.00",1,1,1,4,1,1,1,1,1,24,1,1,1,1,0,30000,12200,3111,36,400,60,2014,63,2184,1.2,159,4598,0.182321556793955,5.06890420222023,8.43337670532313,10.3089526606443,9.40919123072135,8.04269949689764,3.58351893845611,5.99146454710798,-0.680428408152171,-0.365859853515805,-Inf,1.38629436111989,2.63905732961526,4.0943445622221,7.60787807327851,4.14313472639153,7.6889133368648
"3380","1456-XCYXNF-UGL",1,1,1,30,13,4,0,2,0,"$ 32,000.00",4.7,0.147392,1.356608,1,0,4,3,0,3,0,1,2,1,0,"$ 15,200.00",20,0,0,1,12,9,"$ 1,990.80",0,29,"$ 15.90","$ 182.85",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,1,0,1,1,0,17,0,0,0,0,1,32000,15200,1990,15,182,36,1153,36,1270,1.504,87,2605,0.408128225527648,4.46590811865458,7.86518795418747,10.3734911817819,9.62905070683437,7.59588991771854,2.70805020110221,5.2040066870768,-1.91465957478392,0.304987466608135,0.693147180559945,1.54756250871601,2.484906649788,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3381","7288-UZFLES-A7U",3,2,1,72,17,3,1,20,1,"$ 18,000.00",0.6,0.027648,0.080352,0,0,2,0,0,0,0,0,1,1,1,"$ 10,200.00",28,1,1,1,40,8,"$ 2,055.60",0,72,"$ 81.15","$ 2,038.75",1,"$ 38.90","$ 2,841.30",1,0,"$ -","$ -",1,0,0,0,0,0,0,0,1,21,1,1,0,0,1,18000,10200,2055,81,2038,38,2841,36,1270,0.108,155,6149,-2.22562405185792,5.04342511691925,8.72404474595347,9.7981270368783,9.23014299927236,7.62803112693033,4.39444915467244,7.61972421378267,-3.58820188636049,-2.52133829600696,2.99573227355399,-0.510825623765991,3.68887945411394,3.63758615972639,7.95191138185419,3.58351893845611,7.14677217945264
"3382","9170-DWFWOA-P5A",4,3,1,23,10,5,0,4,0,"$ 39,000.00",6.8,0.270504,2.381496,0,0,4,0,0,0,0,0,1,1,1,"$ 21,500.00",29,0,0,0,5,12,"$ 5,754.40",0,48,"$ 21.75","$ 334.20",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,39000,21500,5754,21,334,36,1153,36,1270,2.652,93,2757,0.975314072323616,4.53259949315326,7.9218984110238,10.5713169251118,9.97580821411575,8.65765054411149,3.04452243772342,5.8111409929767,-1.30746839337425,0.867728861643679,1.38629436111989,1.91692261218206,1.6094379124341,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3383","8678-YSAVQI-BUM",1,5,1,32,19,4,0,1,0,"$ 81,000.00",9.2,3.435372,4.016628,0,0,2,0,0,0,0,1,2,1,1,"$ 39,900.00",24,1,1,1,5,11,"$ 6,426.00",0,18,"$ 14.70","$ 88.65",1,"$ 29.10","$ 478.75",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,1,17,1,1,0,0,0,81000,39900,6426,14,88,29,478,36,1270,7.452,79,1836,2.00848245273934,4.36944785246702,7.51534457118044,11.3022044336546,10.594131602878,8.7681075396758,2.63905732961526,4.47733681447821,1.23412521675385,1.3904427446662,0,2.21920348405499,1.6094379124341,3.36729582998647,6.16961073249146,3.58351893845611,7.14677217945264
"3384","7564-JIJMLK-ZWE",3,1,0,24,19,3,0,0,0,"$ 31,000.00",8.8,1.271248,1.456752,0,0,3,0,0,0,0,0,1,1,1,"$ 19,700.00",20,0,0,1,4,7,"$ 1,309.20",0,7,"$ 15.90","$ 41.00",1,"$ 25.75","$ 190.00",0,0,"$ -","$ -",0,0,0,3,0,0,0,0,1,22,1,1,1,0,0,31000,19700,1309,15,41,25,190,36,1270,2.728,76,1501,1.00356873998122,4.33073334028633,7.31388683163346,10.3417424834673,9.88837391472608,7.1770187659099,2.70805020110221,3.71357206670431,0.239999095124724,0.376209299959273,-Inf,2.17475172148416,1.38629436111989,3.2188758248682,5.24702407216049,3.58351893845611,7.14677217945264
"3385","2857-XPJXUP-XV2",1,1,1,78,12,5,0,31,1,"$ 26,000.00",6.6,0.509652,1.206348,0,1,1,0,0,0,0,0,0,-1,-1,"$ (1,000.00)",20,0,0,4,24,9,"$ 2,081.50",0,53,"$ 12.15","$ 211.65",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,26000,18800,2081,12,211,36,1153,36,1270,1.716,84,2634,0.539996001065771,4.43081679884331,7.87625888230323,10.1658518170036,9.84161214881804,7.64060382639363,2.484906649788,5.35185813347607,-0.674027139113667,0.187597613894298,3.43398720448515,1.88706964903238,3.17805383034795,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3386","5190-YTIALY-9Y8",5,5,1,57,15,3,0,8,0,"$ 220,000.00",11.3,14.56796,10.29204,1,0,2,9,1,1,0,1,3,1,0,"$ 81,100.00",24,0,1,0,34,6,"$ 2,244.50",0,65,"$ 48.15","$ 1,048.00",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,0,0,0,1,1,0,13,0,0,0,0,0,220000,81100,2244,48,1048,36,1153,36,1270,24.86,120,3471,3.21326008608257,4.78749174278205,8.15219801586179,12.3013828253345,11.3034382401035,7.71601526664259,3.87120101090789,6.95463886488099,2.67882459667744,2.33137078092574,2.07944154167984,2.42480272571829,3.52636052461616,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3387","3039-KWGRLO-WVL",5,5,0,37,17,2,0,9,0,"$ 150,000.00",5.4,4.7466,3.3534,1,0,3,0,0,0,0,1,4,1,0,"$ 89,000.00",32,1,1,0,12,15,"$ 39,264.10",1,30,"$ 32.40","$ 351.05",1,"$ 17.35","$ 544.30",1,0,"$ -","$ -",1,0,0,3,0,0,0,0,0,19,1,1,1,0,0,150000,89000,39264,32,351,17,544,36,1270,8.1,85,2165,2.09186406167839,4.44265125649032,7.68017564043659,11.9183905730784,11.3963916487143,10.5780633475106,3.46573590279973,5.86078622346587,1.55742857227327,1.20997475652157,2.19722457733622,1.68639895357023,2.484906649788,2.83321334405622,6.29894924685594,3.58351893845611,7.14677217945264
"3388","4991-FBLNBW-UZK",3,3,0,25,15,3,0,2,0,"$ 32,000.00",4.4,0.368896,1.039104,0,0,4,0,0,0,0,1,1,0,0,"$ 21,400.00",23,1,0,1,8,3,"$ 593.50",1,16,"$ 18.60","$ 104.80",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,21,1,1,1,0,0,32000,21400,593,18,104,36,1153,36,1270,1.408,90,2527,0.342170257735851,4.49980967033027,7.83478810738819,10.3734911817819,9.97114620100994,6.38519439899773,2.89037175789616,4.64439089914137,-0.997240517485189,0.0383588033541861,0.693147180559945,1.48160454092422,2.07944154167984,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3389","9465-YMFVPL-FQF",1,2,0,70,23,3,0,10,0,"$ 58,000.00",6.1,2.391688,1.146312,0,0,4,0,0,0,0,1,3,1,1,"$ 33,200.00",23,0,0,1,32,6,"$ 1,911.50",0,60,"$ 103.20","$ 2,116.75",1,"$ 48.10","$ 2,877.55",1,1,"$ 38.00","$ 2,403.45",1,1,1,4,0,0,0,0,1,20,1,1,1,0,1,58000,33200,1911,103,2116,48,2877,38,2403,3.538,189,7396,1.26356159573759,5.24174701505964,8.90869459250701,10.9681982895286,10.4103051549046,7.55538194424027,4.63472898822964,7.65728279297819,0.871999392798421,0.136549832547786,2.30258509299405,1.80828877117927,3.46573590279973,3.87120101090789,7.96450336355155,3.63758615972639,7.78447323573647
"3390","7204-NEFUIP-KZ5",2,2,1,31,17,3,0,3,0,"$ 50,000.00",10.6,0.9646,4.3354,0,1,1,1,1,0,0,1,2,1,0,"$ 30,200.00",31,1,1,0,1,14,"$ 4,872.90",0,1,"$ 6.60","$ 2.20",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,3,1,0,1,0,0,22,1,1,1,0,0,50000,30200,4872,6,2,36,1153,36,1270,5.3,78,2425,1.66770682055808,4.35670882668959,7.79358680337158,10.8197782844103,10.315597203363,8.49125980938973,1.79175946922805,0.693147180559945,-0.0360417713472655,1.46681387817869,1.09861228866811,2.36085400111802,0,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3391","5210-NANSKD-22P",5,5,1,68,7,5,0,23,0,"$ 64,000.00",3.8,0.445056,1.986944,0,0,2,5,0,2,0,1,4,0,1,"$ 31,800.00",32,1,1,4,35,8,"$ 1,243.60",0,69,"$ 104.10","$ 2,394.90",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,1,1,0,1,0,26,0,0,0,0,1,64000,31800,1243,104,2394,36,1153,36,1270,2.432,176,4817,0.888713964103921,5.17048399503815,8.47990660663022,11.0666383623418,10.3672215687683,7.12528309151071,4.64439089914137,7.78072088611792,-0.809555162036796,0.686597779981786,3.13549421592915,1.33500106673234,3.55534806148941,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3392","2243-MTPQGC-UJW",1,2,1,53,19,3,0,13,0,"$ 174,000.00",9.1,2.185092,13.648908,0,0,2,5,0,0,0,1,1,1,1,"$ 89,500.00",19,0,1,2,32,10,"$ 2,998.10",0,61,"$ 27.00","$ 586.35",1,"$ 27.90","$ 1,731.40",1,0,"$ -","$ -",1,0,0,2,0,0,0,0,0,22,1,1,1,0,0,174000,89500,2998,27,586,27,1731,36,1270,15.834,90,3587,2.76215952674924,4.49980967033027,8.18507147753228,12.0668105781967,11.4019939042629,8.00570067866254,3.29583686600433,6.37331978957701,0.78165793292431,2.6136595184308,2.56494935746154,2.2082744135228,3.46573590279973,3.29583686600433,7.45645455517621,3.58351893845611,7.14677217945264
"3393","2272-YFTBNI-7N3",4,5,1,47,17,4,0,3,0,"$ 55,000.00",7.9,0.19118,4.15382,0,0,2,3,3,0,0,0,0,-1,-1,"$ (1,000.00)",20,0,1,1,29,15,"$ 3,617.70",0,53,"$ 48.45","$ 803.90",1,"$ 60.20","$ 3,261.85",1,1,"$ 61.65","$ 3,120.90",1,1,1,4,1,1,1,1,1,26,1,0,1,1,1,55000,18800,3617,48,803,60,3261,61,3120,4.345,169,7184,1.46902575871736,5.12989871492307,8.87961160998204,10.9150884642146,9.84161214881804,8.1934002319521,3.87120101090789,6.68835471394676,-1.65453988634652,1.42402839278662,1.09861228866811,2.06686275947298,3.36729582998647,4.0943445622221,8.08978917578932,4.11087386417331,8.04558828080353
"3394","8185-KPZXTS-TKF",3,1,0,22,14,0,1,2,0,"$ 25,000.00",7.2,0.6264,1.1736,1,0,3,3,3,0,0,0,2,1,0,"$ 12,100.00",22,1,1,4,5,6,"$ 866.70",0,6,"$ 12.30","$ 25.40",0,"$ -","$ -",0,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,25000,12100,866,12,25,36,1153,36,1270,1.8,84,2448,0.587786664902119,4.43081679884331,7.80302664363222,10.1266311038503,9.40096073158483,6.76388490856244,2.484906649788,3.2188758248682,-0.467766134305544,0.160075947846635,0.693147180559945,1.97408102602201,1.6094379124341,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3395","3190-RUZRQZ-4NF",4,3,1,30,19,3,0,3,0,"$ 67,000.00",2.8,0.699748,1.176252,0,0,5,4,0,0,0,1,1,1,1,"$ 38,900.00",34,1,1,1,10,13,"$ 4,528.10",0,27,"$ 23.10","$ 201.45",1,"$ 44.00","$ 1,112.35",0,1,"$ 36.55","$ 916.00",1,1,1,4,1,1,1,1,1,22,1,1,1,1,0,67000,38900,4528,23,201,44,1112,36,916,1.876,103,2229,0.629141850584033,4.63472898822964,7.70930833338587,11.1124478983731,10.5687495296065,8.41803561988302,3.13549421592915,5.30330490805908,-0.357035008754289,0.162333112234817,1.09861228866811,1.02961941718116,2.30258509299405,3.78418963391826,7.01391547481053,3.58351893845611,6.82001636467413
"3396","3288-JRIYDH-T8V",5,2,0,75,12,1,0,27,1,"$ 21,000.00",2.1,0.056889,0.384111,0,1,1,3,0,0,0,0,0,-1,-1,"$ (1,000.00)",28,0,0,2,37,3,"$ 380.70",1,72,"$ 96.45","$ 2,304.30",0,"$ -","$ -",1,0,"$ -","$ -",1,0,0,0,1,0,1,0,0,15,0,0,0,0,1,21000,18800,380,96,2304,36,1153,36,1270,0.441,168,4727,-0.818710403535291,5.12396397940326,8.46104603079324,9.95227771670556,9.84161214881804,5.94017125272043,4.56434819146784,7.74240202181578,-2.86665327815576,-0.956823705664925,3.29583686600433,0.741937344729377,3.61091791264422,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
"3397","3329-MXEOQW-DTA",1,2,1,44,11,4,1,8,0,"$ 34,000.00",10.4,1.867008,1.668992,0,0,2,2,2,0,0,1,4,1,1,"$ 22,700.00",24,1,1,2,25,11,"$ 4,500.20",1,52,"$ 27.75","$ 461.20",0,"$ -","$ -",1,0,"$ -","$ -",0,0,0,0,0,0,0,0,0,18,0,1,1,0,0,34000,22700,4500,27,461,36,1153,36,1270,3.536,99,2884,1.2629961447754,4.59511985013459,7.96693349840484,10.4341158035983,10.0301202034695,8.41183267575841,3.29583686600433,6.13339804299665,0.624337149499521,0.512219851378815,2.07944154167984,2.34180580614733,3.2188758248682,3.58351893845611,7.05012252026906,3.58351893845611,7.14677217945264
